"Date","category","n","perc","Stratification","Group","Organisation"
2025-07-31,"Obese",1,7.69230769230769,"governorate","Khan Younis","Save the Children International"
2025-07-31,"Obese",1,10,"governorate","North Gaza","Save the Children International"
2025-07-31,"Overweight",1,11.1111111111111,"governorate","Deir al Balah","Save the Children International"
2025-07-31,"Overweight",5,29.4117647058824,"governorate","Gaza City","Save the Children International"
2025-07-31,"Overweight",3,23.0769230769231,"governorate","Khan Younis","Save the Children International"
2025-07-31,"Overweight",1,10,"governorate","North Gaza","Save the Children International"
2025-07-31,"Overweight",4,23.5294117647059,"governorate","Rafah","Save the Children International"
2025-07-31,"Underweight",1,11.1111111111111,"governorate","Deir al Balah","Save the Children International"
2025-07-31,"Underweight",1,7.69230769230769,"governorate","Khan Younis","Save the Children International"
2025-07-31,"Underweight",1,10,"governorate","North Gaza","Save the Children International"
2025-07-31,"Underweight",4,23.5294117647059,"governorate","Rafah","Save the Children International"
2025-08-01,"Normal",6,60,"governorate","Deir al Balah","Save the Children International"
2025-08-01,"Normal",9,52.9411764705882,"governorate","Gaza City","Save the Children International"
2025-08-01,"Normal",8,80,"governorate","Khan Younis","Save the Children International"
2025-08-01,"Normal",8,72.7272727272727,"governorate","North Gaza","Save the Children International"
2025-08-01,"Normal",4,33.3333333333333,"governorate","Rafah","Save the Children International"
2025-08-01,"Obese",2,11.7647058823529,"governorate","Gaza City","Save the Children International"
2025-08-01,"Obese",1,9.09090909090909,"governorate","North Gaza","Save the Children International"
2025-08-01,"Overweight",1,10,"governorate","Deir al Balah","Save the Children International"
2025-08-01,"Overweight",6,35.2941176470588,"governorate","Gaza City","Save the Children International"
2025-08-01,"Overweight",1,10,"governorate","Khan Younis","Save the Children International"
2025-08-01,"Overweight",1,9.09090909090909,"governorate","North Gaza","Save the Children International"
2025-08-01,"Overweight",4,33.3333333333333,"governorate","Rafah","Save the Children International"
2025-08-01,"Underweight",3,30,"governorate","Deir al Balah","Save the Children International"
2025-08-01,"Underweight",1,10,"governorate","Khan Younis","Save the Children International"
2025-08-01,"Underweight",1,9.09090909090909,"governorate","North Gaza","Save the Children International"
2025-08-01,"Underweight",4,33.3333333333333,"governorate","Rafah","Save the Children International"
2025-08-02,"Normal",6,66.6666666666667,"governorate","Deir al Balah","Save the Children International"
2025-08-02,"Normal",11,64.7058823529412,"governorate","Gaza City","Save the Children International"
2025-08-02,"Normal",11,68.75,"governorate","Khan Younis","Save the Children International"
2025-08-02,"Normal",5,71.4285714285714,"governorate","North Gaza","Save the Children International"
2025-08-02,"Normal",9,56.25,"governorate","Rafah","Save the Children International"
2025-08-02,"Obese",2,11.7647058823529,"governorate","Gaza City","Save the Children International"
2025-08-02,"Obese",1,6.25,"governorate","Khan Younis","Save the Children International"
2025-08-02,"Obese",1,14.2857142857143,"governorate","North Gaza","Save the Children International"
2025-08-02,"Overweight",1,11.1111111111111,"governorate","Deir al Balah","Save the Children International"
2025-08-02,"Overweight",3,17.6470588235294,"governorate","Gaza City","Save the Children International"
2025-08-02,"Overweight",3,18.75,"governorate","Khan Younis","Save the Children International"
2025-08-02,"Overweight",2,12.5,"governorate","Rafah","Save the Children International"
2025-08-02,"Underweight",2,22.2222222222222,"governorate","Deir al Balah","Save the Children International"
2025-08-02,"Underweight",1,5.88235294117647,"governorate","Gaza City","Save the Children International"
2025-08-02,"Underweight",1,6.25,"governorate","Khan Younis","Save the Children International"
2025-08-02,"Underweight",1,14.2857142857143,"governorate","North Gaza","Save the Children International"
2025-08-02,"Underweight",5,31.25,"governorate","Rafah","Save the Children International"
2025-08-03,"Normal",7,87.5,"governorate","Deir al Balah","Save the Children International"
2025-08-03,"Normal",8,57.1428571428571,"governorate","Gaza City","Save the Children International"
2025-08-03,"Normal",12,80,"governorate","Khan Younis","Save the Children International"
2025-08-03,"Normal",9,81.8181818181818,"governorate","North Gaza","Save the Children International"
2025-08-03,"Normal",9,52.9411764705882,"governorate","Rafah","Save the Children International"
2025-08-03,"Obese",1,6.66666666666667,"governorate","Khan Younis","Save the Children International"
2025-08-03,"Obese",1,9.09090909090909,"governorate","North Gaza","Save the Children International"
2025-08-03,"Overweight",1,12.5,"governorate","Deir al Balah","Save the Children International"
2025-08-03,"Overweight",5,35.7142857142857,"governorate","Gaza City","Save the Children International"
2025-08-03,"Overweight",2,13.3333333333333,"governorate","Khan Younis","Save the Children International"
2025-08-03,"Overweight",5,29.4117647058824,"governorate","Rafah","Save the Children International"
2025-08-03,"Underweight",1,7.14285714285714,"governorate","Gaza City","Save the Children International"
2025-08-03,"Underweight",1,9.09090909090909,"governorate","North Gaza","Save the Children International"
2025-08-03,"Underweight",3,17.6470588235294,"governorate","Rafah","Save the Children International"
2025-08-04,"Normal",4,50,"governorate","Deir al Balah","Save the Children International"
2025-08-04,"Normal",8,57.1428571428571,"governorate","Gaza City","Save the Children International"
2025-08-04,"Normal",12,70.5882352941177,"governorate","Khan Younis","Save the Children International"
2025-08-04,"Normal",8,100,"governorate","North Gaza","Save the Children International"
2025-08-04,"Normal",10,58.8235294117647,"governorate","Rafah","Save the Children International"
2025-08-04,"Obese",1,7.14285714285714,"governorate","Gaza City","Save the Children International"
2025-08-04,"Overweight",1,12.5,"governorate","Deir al Balah","Save the Children International"
2025-08-04,"Overweight",3,21.4285714285714,"governorate","Gaza City","Save the Children International"
2025-08-04,"Overweight",4,23.5294117647059,"governorate","Khan Younis","Save the Children International"
2025-08-04,"Overweight",3,17.6470588235294,"governorate","Rafah","Save the Children International"
2025-08-04,"Underweight",3,37.5,"governorate","Deir al Balah","Save the Children International"
2025-08-04,"Underweight",2,14.2857142857143,"governorate","Gaza City","Save the Children International"
2025-08-04,"Underweight",1,5.88235294117647,"governorate","Khan Younis","Save the Children International"
2025-08-04,"Underweight",4,23.5294117647059,"governorate","Rafah","Save the Children International"
2025-08-05,"Normal",9,60,"governorate","Deir al Balah","Save the Children International"
2025-08-05,"Normal",13,65,"governorate","Gaza City","Save the Children International"
2025-08-05,"Normal",13,68.421052631579,"governorate","Khan Younis","Save the Children International"
2025-08-05,"Normal",7,70,"governorate","North Gaza","Save the Children International"
2025-08-05,"Normal",8,53.3333333333333,"governorate","Rafah","Save the Children International"
2025-08-05,"Obese",2,10,"governorate","Gaza City","Save the Children International"
2025-08-05,"Obese",1,5.26315789473684,"governorate","Khan Younis","Save the Children International"
2025-08-05,"Obese",1,10,"governorate","North Gaza","Save the Children International"
2025-08-05,"Overweight",2,13.3333333333333,"governorate","Deir al Balah","Save the Children International"
2025-08-05,"Overweight",3,15,"governorate","Gaza City","Save the Children International"
2025-08-05,"Overweight",2,10.5263157894737,"governorate","Khan Younis","Save the Children International"
2025-08-05,"Overweight",1,10,"governorate","North Gaza","Save the Children International"
2025-08-05,"Overweight",2,13.3333333333333,"governorate","Rafah","Save the Children International"
2025-08-05,"Underweight",4,26.6666666666667,"governorate","Deir al Balah","Save the Children International"
2025-08-05,"Underweight",2,10,"governorate","Gaza City","Save the Children International"
2025-08-05,"Underweight",3,15.7894736842105,"governorate","Khan Younis","Save the Children International"
2025-08-05,"Underweight",1,10,"governorate","North Gaza","Save the Children International"
2025-08-05,"Underweight",5,33.3333333333333,"governorate","Rafah","Save the Children International"
2025-07-28,"Normal",3,60,"role","expatriate","Save the Children International"
2025-07-28,"Normal",16,64,"role","national - contracted","Save the Children International"
2025-07-28,"Normal",11,73.3333333333333,"role","national = casual worker","Save the Children International"
2025-07-28,"Normal",5,71.4285714285714,"role","other","Save the Children International"
2025-07-28,"Obese",1,4,"role","national - contracted","Save the Children International"
2025-07-28,"Overweight",2,40,"role","expatriate","Save the Children International"
2025-07-28,"Overweight",5,20,"role","national - contracted","Save the Children International"
2025-07-28,"Overweight",3,20,"role","national = casual worker","Save the Children International"
2025-07-28,"Overweight",1,14.2857142857143,"role","other","Save the Children International"
2025-07-28,"Underweight",3,12,"role","national - contracted","Save the Children International"
2025-07-28,"Underweight",1,6.66666666666667,"role","national = casual worker","Save the Children International"
2025-07-28,"Underweight",1,14.2857142857143,"role","other","Save the Children International"
2025-07-29,"Normal",1,100,"role","expatriate","Save the Children International"
2025-07-29,"Normal",16,59.2592592592593,"role","national - contracted","Save the Children International"
2025-07-29,"Normal",11,73.3333333333333,"role","national = casual worker","Save the Children International"
2025-07-29,"Normal",4,66.6666666666667,"role","other","Save the Children International"
2025-07-29,"Obese",1,3.7037037037037,"role","national - contracted","Save the Children International"
2025-07-29,"Obese",1,6.66666666666667,"role","national = casual worker","Save the Children International"
2025-07-29,"Overweight",6,22.2222222222222,"role","national - contracted","Save the Children International"
2025-07-29,"Overweight",2,13.3333333333333,"role","national = casual worker","Save the Children International"
2025-07-29,"Underweight",4,14.8148148148148,"role","national - contracted","Save the Children International"
2025-07-29,"Underweight",1,6.66666666666667,"role","national = casual worker","Save the Children International"
2025-07-29,"Underweight",2,33.3333333333333,"role","other","Save the Children International"
2025-07-30,"Normal",2,66.6666666666667,"role","expatriate","Save the Children International"
2025-07-30,"Normal",16,61.5384615384615,"role","national - contracted","Save the Children International"
2025-07-30,"Normal",16,76.1904761904762,"role","national = casual worker","Save the Children International"
2025-07-30,"Normal",6,85.7142857142857,"role","other","Save the Children International"
2025-07-30,"Obese",1,3.84615384615385,"role","national - contracted","Save the Children International"
2025-07-30,"Obese",1,4.76190476190476,"role","national = casual worker","Save the Children International"
2025-07-30,"Overweight",1,33.3333333333333,"role","expatriate","Save the Children International"
2025-07-30,"Overweight",4,15.3846153846154,"role","national - contracted","Save the Children International"
2025-07-30,"Overweight",4,19.047619047619,"role","national = casual worker","Save the Children International"
2025-07-30,"Underweight",5,19.2307692307692,"role","national - contracted","Save the Children International"
2025-07-30,"Underweight",1,14.2857142857143,"role","other","Save the Children International"
2025-07-31,"Normal",4,66.6666666666667,"role","expatriate","Save the Children International"
2025-07-31,"Normal",21,58.3333333333333,"role","national - contracted","Save the Children International"
2025-07-31,"Normal",10,66.6666666666667,"role","national = casual worker","Save the Children International"
2025-07-31,"Normal",6,66.6666666666667,"role","other","Save the Children International"
2025-07-31,"Obese",3,8.33333333333333,"role","national - contracted","Save the Children International"
2025-07-31,"Obese",1,6.66666666666667,"role","national = casual worker","Save the Children International"
2025-07-31,"Overweight",2,33.3333333333333,"role","expatriate","Save the Children International"
2025-07-31,"Overweight",7,19.4444444444444,"role","national - contracted","Save the Children International"
2025-07-31,"Overweight",4,26.6666666666667,"role","national = casual worker","Save the Children International"
2025-07-31,"Overweight",1,11.1111111111111,"role","other","Save the Children International"
2025-07-31,"Underweight",5,13.8888888888889,"role","national - contracted","Save the Children International"
2025-07-31,"Underweight",2,22.2222222222222,"role","other","Save the Children International"
2025-08-01,"Normal",3,60,"role","expatriate","Save the Children International"
2025-08-01,"Normal",16,51.6129032258064,"role","national - contracted","Save the Children International"
2025-08-01,"Normal",11,64.7058823529412,"role","national = casual worker","Save the Children International"
2025-08-01,"Normal",5,71.4285714285714,"role","other","Save the Children International"
2025-08-01,"Obese",2,6.45161290322581,"role","national - contracted","Save the Children International"
2025-08-01,"Obese",1,5.88235294117647,"role","national = casual worker","Save the Children International"
2025-08-01,"Overweight",2,40,"role","expatriate","Save the Children International"
2025-08-01,"Overweight",6,19.3548387096774,"role","national - contracted","Save the Children International"
2025-08-01,"Overweight",4,23.5294117647059,"role","national = casual worker","Save the Children International"
2025-08-01,"Overweight",1,14.2857142857143,"role","other","Save the Children International"
2025-08-01,"Underweight",7,22.5806451612903,"role","national - contracted","Save the Children International"
2025-08-01,"Underweight",1,5.88235294117647,"role","national = casual worker","Save the Children International"
2025-08-01,"Underweight",1,14.2857142857143,"role","other","Save the Children International"
2025-08-02,"Normal",3,100,"role","expatriate","Save the Children International"
2025-08-02,"Normal",19,52.7777777777778,"role","national - contracted","Save the Children International"
2025-08-02,"Normal",14,82.3529411764706,"role","national = casual worker","Save the Children International"
2025-08-02,"Normal",6,66.6666666666667,"role","other","Save the Children International"
2025-08-02,"Obese",3,8.33333333333333,"role","national - contracted","Save the Children International"
2025-08-02,"Obese",1,5.88235294117647,"role","national = casual worker","Save the Children International"
2025-08-02,"Overweight",6,16.6666666666667,"role","national - contracted","Save the Children International"
2025-08-02,"Overweight",2,11.7647058823529,"role","national = casual worker","Save the Children International"
2025-08-02,"Overweight",1,11.1111111111111,"role","other","Save the Children International"
2025-08-02,"Underweight",8,22.2222222222222,"role","national - contracted","Save the Children International"
2025-08-02,"Underweight",2,22.2222222222222,"role","other","Save the Children International"
2025-08-03,"Normal",6,85.7142857142857,"role","expatriate","Save the Children International"
2025-08-03,"Normal",22,61.1111111111111,"role","national - contracted","Save the Children International"
2025-08-03,"Normal",13,72.2222222222222,"role","national = casual worker","Save the Children International"
2025-08-03,"Normal",4,100,"role","other","Save the Children International"
2025-08-03,"Obese",1,2.77777777777778,"role","national - contracted","Save the Children International"
2025-08-03,"Obese",1,5.55555555555556,"role","national = casual worker","Save the Children International"
2025-08-03,"Overweight",1,14.2857142857143,"role","expatriate","Save the Children International"
2025-08-03,"Overweight",8,22.2222222222222,"role","national - contracted","Save the Children International"
2025-08-03,"Overweight",4,22.2222222222222,"role","national = casual worker","Save the Children International"
2025-08-03,"Underweight",5,13.8888888888889,"role","national - contracted","Save the Children International"
2025-08-04,"Normal",5,71.4285714285714,"role","expatriate","Save the Children International"
2025-08-04,"Normal",23,60.5263157894737,"role","national - contracted","Save the Children International"
2025-08-04,"Normal",10,76.9230769230769,"role","national = casual worker","Save the Children International"
2025-08-04,"Normal",4,66.6666666666667,"role","other","Save the Children International"
2025-08-04,"Obese",1,2.63157894736842,"role","national - contracted","Save the Children International"
2025-08-04,"Overweight",2,28.5714285714286,"role","expatriate","Save the Children International"
2025-08-04,"Overweight",6,15.7894736842105,"role","national - contracted","Save the Children International"
2025-08-04,"Overweight",2,15.3846153846154,"role","national = casual worker","Save the Children International"
2025-08-04,"Overweight",1,16.6666666666667,"role","other","Save the Children International"
2025-08-04,"Underweight",8,21.0526315789474,"role","national - contracted","Save the Children International"
2025-08-04,"Underweight",1,7.69230769230769,"role","national = casual worker","Save the Children International"
2025-08-04,"Underweight",1,16.6666666666667,"role","other","Save the Children International"
2025-08-05,"Normal",5,62.5,"role","expatriate","Save the Children International"
2025-08-05,"Normal",24,60,"role","national - contracted","Save the Children International"
2025-08-05,"Normal",14,66.6666666666667,"role","national = casual worker","Save the Children International"
2025-08-05,"Normal",7,70,"role","other","Save the Children International"
2025-08-05,"Obese",3,7.5,"role","national - contracted","Save the Children International"
2025-08-05,"Obese",1,4.76190476190476,"role","national = casual worker","Save the Children International"
2025-08-05,"Overweight",3,37.5,"role","expatriate","Save the Children International"
2025-08-05,"Overweight",3,7.5,"role","national - contracted","Save the Children International"
2025-08-05,"Overweight",3,14.2857142857143,"role","national = casual worker","Save the Children International"
2025-08-05,"Overweight",1,10,"role","other","Save the Children International"
2025-08-05,"Underweight",10,25,"role","national - contracted","Save the Children International"
2025-08-05,"Underweight",3,14.2857142857143,"role","national = casual worker","Save the Children International"
2025-08-05,"Underweight",2,20,"role","other","Save the Children International"
2025-07-28,"Normal",7,30.4347826086957,"Overall",NA,"UNRWA"
2025-07-28,"Obese",1,4.34782608695652,"Overall",NA,"UNRWA"
2025-07-28,"Overweight",11,47.8260869565217,"Overall",NA,"UNRWA"
2025-07-28,"Underweight",4,17.3913043478261,"Overall",NA,"UNRWA"
2025-07-29,"Normal",14,45.1612903225806,"Overall",NA,"UNRWA"
2025-07-29,"Obese",1,3.2258064516129,"Overall",NA,"UNRWA"
2025-07-29,"Overweight",8,25.8064516129032,"Overall",NA,"UNRWA"
2025-07-29,"Underweight",8,25.8064516129032,"Overall",NA,"UNRWA"
2025-07-30,"Normal",12,48,"Overall",NA,"UNRWA"
2025-07-30,"Overweight",8,32,"Overall",NA,"UNRWA"
2025-07-30,"Underweight",5,20,"Overall",NA,"UNRWA"
2025-07-31,"Normal",16,40,"Overall",NA,"UNRWA"
2025-07-31,"Obese",1,2.5,"Overall",NA,"UNRWA"
2025-07-31,"Overweight",15,37.5,"Overall",NA,"UNRWA"
2025-07-31,"Underweight",8,20,"Overall",NA,"UNRWA"
2025-08-01,"Normal",18,45,"Overall",NA,"UNRWA"
2025-08-01,"Obese",1,2.5,"Overall",NA,"UNRWA"
2025-08-01,"Overweight",14,35,"Overall",NA,"UNRWA"
2025-08-01,"Underweight",7,17.5,"Overall",NA,"UNRWA"
2025-08-02,"Normal",20,55.5555555555556,"Overall",NA,"UNRWA"
2025-08-02,"Obese",1,2.77777777777778,"Overall",NA,"UNRWA"
2025-08-02,"Overweight",11,30.5555555555556,"Overall",NA,"UNRWA"
2025-08-02,"Underweight",4,11.1111111111111,"Overall",NA,"UNRWA"
2025-08-03,"Normal",14,41.1764705882353,"Overall",NA,"UNRWA"
2025-08-03,"Obese",1,2.94117647058824,"Overall",NA,"UNRWA"
2025-08-03,"Overweight",15,44.1176470588235,"Overall",NA,"UNRWA"
2025-08-03,"Underweight",4,11.7647058823529,"Overall",NA,"UNRWA"
2025-08-04,"Normal",16,50,"Overall",NA,"UNRWA"
2025-08-04,"Obese",1,3.125,"Overall",NA,"UNRWA"
2025-08-04,"Overweight",11,34.375,"Overall",NA,"UNRWA"
2025-08-04,"Underweight",4,12.5,"Overall",NA,"UNRWA"
2025-08-05,"Normal",18,46.1538461538462,"Overall",NA,"UNRWA"
2025-08-05,"Obese",1,2.56410256410256,"Overall",NA,"UNRWA"
2025-08-05,"Overweight",13,33.3333333333333,"Overall",NA,"UNRWA"
2025-08-05,"Underweight",7,17.948717948718,"Overall",NA,"UNRWA"
2025-07-28,"Normal",4,50,"sex","female","UNRWA"
2025-07-28,"Normal",3,20,"sex","male","UNRWA"
2025-07-28,"Obese",1,6.66666666666667,"sex","male","UNRWA"
2025-07-28,"Overweight",11,73.3333333333333,"sex","male","UNRWA"
2025-07-28,"Underweight",4,50,"sex","female","UNRWA"
2025-07-29,"Normal",4,33.3333333333333,"sex","female","UNRWA"
2025-07-29,"Normal",9,50,"sex","male","UNRWA"
2025-07-29,"Normal",1,100,"sex","other/prefer not to share","UNRWA"
2025-07-29,"Obese",1,5.55555555555556,"sex","male","UNRWA"
2025-07-29,"Overweight",1,8.33333333333333,"sex","female","UNRWA"
2025-07-29,"Overweight",7,38.8888888888889,"sex","male","UNRWA"
2025-07-29,"Underweight",7,58.3333333333333,"sex","female","UNRWA"
2025-07-29,"Underweight",1,5.55555555555556,"sex","male","UNRWA"
2025-07-30,"Normal",6,54.5454545454545,"sex","female","UNRWA"
2025-07-30,"Normal",5,38.4615384615385,"sex","male","UNRWA"
2025-07-30,"Normal",1,100,"sex","other/prefer not to share","UNRWA"
2025-07-30,"Overweight",8,61.5384615384615,"sex","male","UNRWA"
2025-07-30,"Underweight",5,45.4545454545455,"sex","female","UNRWA"
2025-07-31,"Normal",7,46.6666666666667,"sex","female","UNRWA"
2025-07-31,"Normal",8,33.3333333333333,"sex","male","UNRWA"
2025-07-31,"Normal",1,100,"sex","other/prefer not to share","UNRWA"
2025-07-31,"Obese",1,4.16666666666667,"sex","male","UNRWA"
2025-07-31,"Overweight",1,6.66666666666667,"sex","female","UNRWA"
2025-07-31,"Overweight",14,58.3333333333333,"sex","male","UNRWA"
2025-07-31,"Underweight",7,46.6666666666667,"sex","female","UNRWA"
2025-07-31,"Underweight",1,4.16666666666667,"sex","male","UNRWA"
2025-08-01,"Normal",6,46.1538461538462,"sex","female","UNRWA"
2025-08-01,"Normal",11,42.3076923076923,"sex","male","UNRWA"
2025-08-01,"Normal",1,100,"sex","other/prefer not to share","UNRWA"
2025-08-01,"Obese",1,3.84615384615385,"sex","male","UNRWA"
2025-08-01,"Overweight",1,7.69230769230769,"sex","female","UNRWA"
2025-08-01,"Overweight",13,50,"sex","male","UNRWA"
2025-08-01,"Underweight",6,46.1538461538462,"sex","female","UNRWA"
2025-08-01,"Underweight",1,3.84615384615385,"sex","male","UNRWA"
2025-08-02,"Normal",8,61.5384615384615,"sex","female","UNRWA"
2025-08-02,"Normal",11,52.3809523809524,"sex","male","UNRWA"
2025-08-02,"Normal",1,50,"sex","other/prefer not to share","UNRWA"
2025-08-02,"Obese",1,4.76190476190476,"sex","male","UNRWA"
2025-08-02,"Overweight",1,7.69230769230769,"sex","female","UNRWA"
2025-08-02,"Overweight",9,42.8571428571429,"sex","male","UNRWA"
2025-08-02,"Overweight",1,50,"sex","other/prefer not to share","UNRWA"
2025-08-02,"Underweight",4,30.7692307692308,"sex","female","UNRWA"
2025-08-03,"Normal",7,63.6363636363636,"sex","female","UNRWA"
2025-08-03,"Normal",7,31.8181818181818,"sex","male","UNRWA"
2025-08-03,"Obese",1,4.54545454545455,"sex","male","UNRWA"
2025-08-03,"Overweight",1,9.09090909090909,"sex","female","UNRWA"
2025-08-03,"Overweight",13,59.0909090909091,"sex","male","UNRWA"
2025-08-03,"Overweight",1,100,"sex","other/prefer not to share","UNRWA"
2025-08-03,"Underweight",3,27.2727272727273,"sex","female","UNRWA"
2025-08-03,"Underweight",1,4.54545454545455,"sex","male","UNRWA"
2025-08-04,"Normal",6,54.5454545454545,"sex","female","UNRWA"
2025-08-04,"Normal",10,50,"sex","male","UNRWA"
2025-08-04,"Obese",1,5,"sex","male","UNRWA"
2025-08-04,"Overweight",1,9.09090909090909,"sex","female","UNRWA"
2025-08-04,"Overweight",9,45,"sex","male","UNRWA"
2025-08-04,"Overweight",1,100,"sex","other/prefer not to share","UNRWA"
2025-08-04,"Underweight",4,36.3636363636364,"sex","female","UNRWA"
2025-08-05,"Normal",8,57.1428571428571,"sex","female","UNRWA"
2025-08-05,"Normal",9,37.5,"sex","male","UNRWA"
2025-08-05,"Normal",1,100,"sex","other/prefer not to share","UNRWA"
2025-08-05,"Obese",1,4.16666666666667,"sex","male","UNRWA"
2025-08-05,"Overweight",13,54.1666666666667,"sex","male","UNRWA"
2025-08-05,"Underweight",6,42.8571428571429,"sex","female","UNRWA"
2025-08-05,"Underweight",1,4.16666666666667,"sex","male","UNRWA"
2025-07-28,"Normal",5,55.5555555555556,"agegroup","Over 45 years","UNRWA"
2025-07-28,"Normal",2,33.3333333333333,"agegroup","Under 30 years","UNRWA"
2025-07-28,"Obese",1,16.6666666666667,"agegroup","Under 30 years","UNRWA"
2025-07-28,"Overweight",6,75,"agegroup","30-44 years","UNRWA"
2025-07-28,"Overweight",3,33.3333333333333,"agegroup","Over 45 years","UNRWA"
2025-07-28,"Overweight",2,33.3333333333333,"agegroup","Under 30 years","UNRWA"
2025-07-28,"Underweight",2,25,"agegroup","30-44 years","UNRWA"
2025-07-28,"Underweight",1,11.1111111111111,"agegroup","Over 45 years","UNRWA"
2025-07-28,"Underweight",1,16.6666666666667,"agegroup","Under 30 years","UNRWA"
2025-07-29,"Normal",4,33.3333333333333,"agegroup","30-44 years","UNRWA"
2025-07-29,"Normal",7,58.3333333333333,"agegroup","Over 45 years","UNRWA"
2025-07-29,"Normal",3,42.8571428571429,"agegroup","Under 30 years","UNRWA"
2025-07-29,"Obese",1,14.2857142857143,"agegroup","Under 30 years","UNRWA"
2025-07-29,"Overweight",4,33.3333333333333,"agegroup","30-44 years","UNRWA"
2025-07-29,"Overweight",2,16.6666666666667,"agegroup","Over 45 years","UNRWA"
2025-07-29,"Overweight",2,28.5714285714286,"agegroup","Under 30 years","UNRWA"
2025-07-29,"Underweight",4,33.3333333333333,"agegroup","30-44 years","UNRWA"
2025-07-29,"Underweight",3,25,"agegroup","Over 45 years","UNRWA"
2025-07-29,"Underweight",1,14.2857142857143,"agegroup","Under 30 years","UNRWA"
2025-07-30,"Normal",5,41.6666666666667,"agegroup","30-44 years","UNRWA"
2025-07-30,"Normal",4,50,"agegroup","Over 45 years","UNRWA"
2025-07-30,"Normal",3,60,"agegroup","Under 30 years","UNRWA"
2025-07-30,"Overweight",4,33.3333333333333,"agegroup","30-44 years","UNRWA"
2025-07-30,"Overweight",3,37.5,"agegroup","Over 45 years","UNRWA"
2025-07-30,"Overweight",1,20,"agegroup","Under 30 years","UNRWA"
2025-07-30,"Underweight",3,25,"agegroup","30-44 years","UNRWA"
2025-07-30,"Underweight",1,12.5,"agegroup","Over 45 years","UNRWA"
2025-07-30,"Underweight",1,20,"agegroup","Under 30 years","UNRWA"
2025-07-31,"Normal",7,36.8421052631579,"agegroup","30-44 years","UNRWA"
2025-07-31,"Normal",6,40,"agegroup","Over 45 years","UNRWA"
2025-07-31,"Normal",3,50,"agegroup","Under 30 years","UNRWA"
2025-07-31,"Obese",1,16.6666666666667,"agegroup","Under 30 years","UNRWA"
2025-07-31,"Overweight",8,42.1052631578947,"agegroup","30-44 years","UNRWA"
2025-07-31,"Overweight",6,40,"agegroup","Over 45 years","UNRWA"
2025-07-31,"Overweight",1,16.6666666666667,"agegroup","Under 30 years","UNRWA"
2025-07-31,"Underweight",4,21.0526315789474,"agegroup","30-44 years","UNRWA"
2025-07-31,"Underweight",3,20,"agegroup","Over 45 years","UNRWA"
2025-07-31,"Underweight",1,16.6666666666667,"agegroup","Under 30 years","UNRWA"
2025-08-01,"Normal",9,47.3684210526316,"agegroup","30-44 years","UNRWA"
2025-08-01,"Normal",5,38.4615384615385,"agegroup","Over 45 years","UNRWA"
2025-08-01,"Normal",4,50,"agegroup","Under 30 years","UNRWA"
2025-08-01,"Obese",1,12.5,"agegroup","Under 30 years","UNRWA"
2025-08-01,"Overweight",6,31.578947368421,"agegroup","30-44 years","UNRWA"
2025-08-01,"Overweight",6,46.1538461538462,"agegroup","Over 45 years","UNRWA"
2025-08-01,"Overweight",2,25,"agegroup","Under 30 years","UNRWA"
2025-08-01,"Underweight",4,21.0526315789474,"agegroup","30-44 years","UNRWA"
2025-08-01,"Underweight",2,15.3846153846154,"agegroup","Over 45 years","UNRWA"
2025-08-01,"Underweight",1,12.5,"agegroup","Under 30 years","UNRWA"
2025-08-02,"Normal",8,44.4444444444444,"agegroup","30-44 years","UNRWA"
2025-08-02,"Normal",9,69.2307692307692,"agegroup","Over 45 years","UNRWA"
2025-08-02,"Normal",3,60,"agegroup","Under 30 years","UNRWA"
2025-08-02,"Obese",1,20,"agegroup","Under 30 years","UNRWA"
2025-08-02,"Overweight",7,38.8888888888889,"agegroup","30-44 years","UNRWA"
2025-08-02,"Overweight",3,23.0769230769231,"agegroup","Over 45 years","UNRWA"
2025-08-02,"Overweight",1,20,"agegroup","Under 30 years","UNRWA"
2025-08-02,"Underweight",3,16.6666666666667,"agegroup","30-44 years","UNRWA"
2025-08-02,"Underweight",1,7.69230769230769,"agegroup","Over 45 years","UNRWA"
2025-08-03,"Normal",6,37.5,"agegroup","30-44 years","UNRWA"
2025-08-03,"Normal",6,46.1538461538462,"agegroup","Over 45 years","UNRWA"
2025-08-03,"Normal",2,40,"agegroup","Under 30 years","UNRWA"
2025-08-03,"Obese",1,20,"agegroup","Under 30 years","UNRWA"
2025-08-03,"Overweight",7,43.75,"agegroup","30-44 years","UNRWA"
2025-08-03,"Overweight",6,46.1538461538462,"agegroup","Over 45 years","UNRWA"
2025-08-03,"Overweight",2,40,"agegroup","Under 30 years","UNRWA"
2025-08-03,"Underweight",3,18.75,"agegroup","30-44 years","UNRWA"
2025-08-03,"Underweight",1,7.69230769230769,"agegroup","Over 45 years","UNRWA"
2025-08-04,"Normal",5,41.6666666666667,"agegroup","30-44 years","UNRWA"
2025-08-04,"Normal",8,53.3333333333333,"agegroup","Over 45 years","UNRWA"
2025-08-04,"Normal",3,60,"agegroup","Under 30 years","UNRWA"
2025-08-04,"Obese",1,20,"agegroup","Under 30 years","UNRWA"
2025-08-04,"Overweight",5,41.6666666666667,"agegroup","30-44 years","UNRWA"
2025-08-04,"Overweight",6,40,"agegroup","Over 45 years","UNRWA"
